user_id,channel,event_name,event_timestamp,amount,is_fraud,kyc_result
U000737,organico,view_service,2024-04-02 06:32:26.474107,,,
U000738,pagado,signup,2024-01-03 03:11:28.049014,,,
U000738,pagado,login,2024-01-03 05:21:16.105622,,,
U000738,pagado,view_service,2024-01-03 12:41:31.997530,,,
U000738,pagado,start_application,2024-01-05 14:15:13.623353,,,
U000738,pagado,complete_kyc,2024-01-08 18:21:15.271431,,,kyc_approved
U000738,pagado,first_transaction,2024-01-10 14:45:17.855171,42.78,False,
U000738,pagado,repeat_transaction,2024-01-19 08:55:27.328804,56.36,False,
U000738,pagado,repeat_transaction,2024-01-28 08:41:19.374378,18.18,False,
U000738,pagado,repeat_transaction,2024-02-02 01:57:36.724822,17.65,False,
U000738,pagado,repeat_transaction,2024-02-04 04:23:34.210016,79.3,False,
U000738,pagado,repeat_transaction,2024-02-10 09:12:57.370105,27.42,False,
U000738,pagado,repeat_transaction,2024-02-20 04:06:26.704554,13.57,False,
U000739,pagado,signup,2024-01-22 14:07:31.470727,,,
U000739,pagado,login,2024-01-23 16:58:41.837774,,,
U000740,pagado,signup,2024-03-08 09:07:15.138881,,,
U000741,organico,signup,2024-01-03 09:32:38.263086,,,
U000741,organico,login,2024-01-03 14:39:04.229849,,,
U000741,organico,view_service,2024-01-04 04:50:39.131498,,,
U000742,referido,signup,2024-01-16 08:44:45.427714,,,
U000742,referido,login,2024-01-17 02:15:52.161693,,,
U000743,referido,signup,2024-02-17 23:48:10.214542,,,
U000743,referido,login,2024-02-18 07:46:04.228823,,,
U000743,referido,view_service,2024-02-19 04:39:01.090413,,,
U000744,organico,signup,2024-03-21 14:27:52.178636,,,
U000744,organico,login,2024-03-21 23:31:23.591493,,,
U000744,organico,view_service,2024-03-22 15:25:31.359640,,,
U000745,organico,signup,2024-03-25 12:10:53.316517,,,
U000745,organico,login,2024-03-26 12:20:11.027705,,,
U000745,organico,view_service,2024-03-26 13:39:34.230460,,,
U000745,organico,start_application,2024-03-26 20:47:32.069122,,,
U000745,organico,complete_kyc,2024-03-29 11:14:08.226173,,,kyc_approved
U000745,organico,first_transaction,2024-03-30 01:25:06.602635,49.93,False,
U000745,organico,repeat_transaction,2024-04-05 12:37:38.272041,50.62,False,
U000745,organico,repeat_transaction,2024-04-07 12:12:40.186507,12.53,False,
U000745,organico,repeat_transaction,2024-04-10 17:58:59.231398,42.98,False,
U000745,organico,repeat_transaction,2024-04-12 18:51:49.347201,61.25,False,
U000745,organico,repeat_transaction,2024-04-18 23:06:48.586781,47.56,False,
U000745,organico,repeat_transaction,2024-04-24 18:03:14.215995,56.96,False,
U000745,organico,repeat_transaction,2024-05-03 16:41:44.201292,13.69,False,
U000745,organico,repeat_transaction,2024-05-08 08:04:49.590053,46.14,False,
U000745,organico,repeat_transaction,2024-05-11 07:34:34.730361,29.61,False,
U000746,pagado,signup,2024-02-15 17:40:31.745817,,,
U000746,pagado,login,2024-02-17 03:35:09.097052,,,
U000746,pagado,view_service,2024-02-17 03:42:36.971423,,,
U000746,pagado,start_application,2024-02-19 21:04:47.378357,,,
U000746,pagado,complete_kyc,2024-02-22 08:59:31.667068,,,kyc_approved
U000747,pagado,signup,2024-01-18 00:03:25.126181,,,
U000747,pagado,login,2024-01-18 21:57:42.628303,,,
U000748,pagado,signup,2024-02-09 12:48:45.183405,,,
U000748,pagado,login,2024-02-09 21:05:25.021762,,,
U000749,organico,signup,2024-02-03 04:00:07.909840,,,
U000749,organico,login,2024-02-04 02:44:17.577931,,,
U000749,organico,view_service,2024-02-04 03:12:17.014572,,,
U000750,organico,signup,2024-01-23 01:10:36.784385,,,
U000750,organico,login,2024-01-23 06:03:59.484838,,,
U000751,organico,signup,2024-02-15 12:14:54.028624,,,
U000751,organico,login,2024-02-16 00:29:33.922258,,,
U000751,organico,view_service,2024-02-16 20:22:02.482291,,,
U000751,organico,start_application,2024-02-17 20:27:47.451430,,,
U000751,organico,complete_kyc,2024-02-19 22:24:57.768356,,,kyc_approved
U000752,pagado,signup,2024-02-14 20:41:05.827811,,,
U000752,pagado,login,2024-02-15 03:52:09.770629,,,
U000752,pagado,view_service,2024-02-15 09:11:40.208749,,,
U000753,organico,signup,2024-01-05 08:36:58.027039,,,
U000753,organico,login,2024-01-05 18:35:53.695969,,,
U000753,organico,view_service,2024-01-06 16:41:51.902359,,,
U000753,organico,start_application,2024-01-07 00:33:28.932811,,,
U000753,organico,complete_kyc,2024-01-08 03:13:03.965467,,,kyc_approved
U000753,organico,first_transaction,2024-01-09 23:01:16.574924,26.1,False,
U000754,organico,signup,2024-03-24 06:40:45.572093,,,
U000754,organico,login,2024-03-26 04:03:27.327365,,,
U000754,organico,view_service,2024-03-26 08:40:18.502494,,,
U000755,pagado,signup,2024-02-22 19:00:41.268635,,,
U000755,pagado,login,2024-02-22 19:30:38.535139,,,
U000756,organico,signup,2024-03-03 19:21:01.062983,,,
U000756,organico,login,2024-03-04 03:14:20.983494,,,
U000756,organico,view_service,2024-03-04 04:50:12.217468,,,
U000756,organico,start_application,2024-03-05 13:34:08.869333,,,
U000756,organico,complete_kyc,2024-03-06 10:49:25.308190,,,kyc_approved
U000756,organico,first_transaction,2024-03-07 10:18:59.217486,67.32,True,
U000756,organico,repeat_transaction,2024-03-08 10:27:18.212292,103.08,False,
U000756,organico,repeat_transaction,2024-03-12 14:06:07.912250,128.52,False,
U000756,organico,repeat_transaction,2024-03-21 07:38:54.511023,91.87,False,
U000756,organico,repeat_transaction,2024-03-29 05:43:39.781148,33.89,False,
U000756,organico,repeat_transaction,2024-03-31 00:18:16.075768,46.85,False,
U000756,organico,repeat_transaction,2024-04-09 23:25:19.001291,62.6,False,
U000756,organico,repeat_transaction,2024-04-16 05:49:49.834119,39.84,False,
U000756,organico,repeat_transaction,2024-04-19 05:06:13.632523,40.11,False,
U000756,organico,repeat_transaction,2024-04-23 09:42:15.660727,65.15,False,
U000756,organico,repeat_transaction,2024-04-30 03:18:21.579574,35.11,False,
U000756,organico,repeat_transaction,2024-05-09 20:09:28.318959,21.97,False,
U000756,organico,repeat_transaction,2024-05-13 04:35:24.803530,27.38,False,
U000756,organico,repeat_transaction,2024-05-16 23:42:32.962126,57.04,False,
U000756,organico,repeat_transaction,2024-05-24 02:21:23.651052,36.67,False,
U000757,pagado,signup,2024-03-03 16:45:42.900113,,,
U000757,pagado,login,2024-03-04 07:16:58.077231,,,
U000757,pagado,view_service,2024-03-04 20:54:15.941297,,,
U000758,pagado,signup,2024-02-05 17:06:30.794796,,,
U000758,pagado,login,2024-02-06 14:22:32.260374,,,
U000758,pagado,view_service,2024-02-07 12:48:57.597999,,,
U000759,organico,signup,2024-02-09 21:51:27.163107,,,
U000759,organico,login,2024-02-11 00:43:45.448910,,,
U000760,organico,signup,2024-03-10 15:24:53.816116,,,
U000760,organico,login,2024-03-11 16:02:58.755951,,,
U000760,organico,view_service,2024-03-12 05:06:39.456685,,,
U000761,organico,signup,2024-03-10 08:56:52.073398,,,
U000761,organico,login,2024-03-11 23:43:34.101586,,,
U000762,organico,signup,2024-02-29 19:44:39.388980,,,
U000762,organico,login,2024-03-01 18:54:23.713717,,,
U000762,organico,view_service,2024-03-01 20:24:51.474171,,,
U000763,pagado,signup,2024-03-08 14:17:50.923379,,,
U000763,pagado,login,2024-03-10 01:51:49.658406,,,
U000763,pagado,view_service,2024-03-10 07:16:03.586181,,,
U000764,referido,signup,2024-01-29 09:23:18.782683,,,
U000764,referido,login,2024-01-30 08:43:04.447732,,,
U000764,referido,view_service,2024-01-30 11:30:54.645960,,,
U000764,referido,start_application,2024-02-01 07:01:39.820987,,,
U000764,referido,complete_kyc,2024-02-01 19:05:11.453706,,,kyc_approved
U000764,referido,first_transaction,2024-02-02 17:52:43.593727,46.44,False,
U000764,referido,repeat_transaction,2024-02-12 01:54:15.752345,58.5,False,
U000765,organico,signup,2024-01-18 19:10:23.463821,,,
U000765,organico,login,2024-01-20 00:37:27.808078,,,
U000765,organico,view_service,2024-01-20 16:26:14.304664,,,
U000765,organico,start_application,2024-01-21 03:03:08.715319,,,
U000765,organico,complete_kyc,2024-01-21 05:37:14.693792,,,kyc_approved
U000765,organico,first_transaction,2024-01-21 17:14:57.879834,28.15,False,
U000766,organico,signup,2024-02-14 12:45:15.627046,,,
U000766,organico,login,2024-02-15 06:26:59.634460,,,
U000766,organico,view_service,2024-02-15 15:44:25.102877,,,
U000767,organico,signup,2024-03-15 08:42:07.861788,,,
U000767,organico,login,2024-03-16 03:27:21.067173,,,
U000767,organico,view_service,2024-03-16 04:19:19.750213,,,
U000768,pagado,signup,2024-02-11 21:52:12.249190,,,
U000768,pagado,login,2024-02-13 16:14:17.476268,,,
U000768,pagado,view_service,2024-02-13 16:30:23.808001,,,
U000768,pagado,start_application,2024-02-15 04:36:09.046170,,,
U000768,pagado,complete_kyc,2024-02-18 15:19:48.465880,,,kyc_approved
U000769,pagado,signup,2024-02-17 08:21:55.655475,,,
U000769,pagado,login,2024-02-18 11:26:24.855805,,,
U000769,pagado,view_service,2024-02-19 08:03:18.857271,,,
U000769,pagado,start_application,2024-02-21 16:35:38.146647,,,
U000769,pagado,complete_kyc,2024-02-24 07:58:31.174912,,,kyc_rejected
U000770,organico,signup,2024-03-18 00:33:10.567800,,,
U000770,organico,login,2024-03-18 09:17:34.353000,,,
U000770,organico,view_service,2024-03-18 21:29:06.187893,,,
U000771,organico,signup,2024-03-05 09:18:46.275523,,,
U000771,organico,login,2024-03-07 01:09:51.863595,,,
U000771,organico,view_service,2024-03-07 01:55:17.237000,,,
U000772,organico,signup,2024-01-31 08:39:39.933311,,,
U000772,organico,login,2024-02-01 22:52:14.047628,,,
U000772,organico,view_service,2024-02-02 20:00:52.779155,,,
U000773,organico,signup,2024-03-30 12:30:27.468740,,,
U000773,organico,login,2024-03-30 14:23:59.876069,,,
U000773,organico,view_service,2024-03-31 01:01:28.459257,,,
U000773,organico,start_application,2024-04-01 22:30:52.612605,,,
U000773,organico,complete_kyc,2024-04-02 01:49:40.772735,,,kyc_approved
U000773,organico,first_transaction,2024-04-02 23:27:34.213493,62.14,False,
U000773,organico,repeat_transaction,2024-04-05 18:36:07.705089,47.71,False,
U000773,organico,repeat_transaction,2024-04-10 17:06:19.255610,15.42,False,
U000773,organico,repeat_transaction,2024-04-13 12:33:46.731910,100.45,False,
U000773,organico,repeat_transaction,2024-04-21 20:21:06.959143,25.78,False,
U000773,organico,repeat_transaction,2024-04-24 13:53:16.183107,11.49,False,
U000773,organico,repeat_transaction,2024-05-01 05:46:36.522788,17.61,False,
U000773,organico,repeat_transaction,2024-05-04 01:44:28.923646,17.91,False,
U000773,organico,repeat_transaction,2024-05-13 02:41:32.014182,37.96,False,
U000773,organico,repeat_transaction,2024-05-17 18:49:34.097123,30.21,False,
U000774,organico,signup,2024-01-19 09:46:36.696877,,,
U000774,organico,login,2024-01-20 09:38:37.194818,,,
U000775,pagado,signup,2024-02-13 23:42:48.760650,,,
U000775,pagado,login,2024-02-14 06:25:03.673260,,,
U000775,pagado,view_service,2024-02-14 16:42:23.736247,,,
U000775,pagado,start_application,2024-02-14 21:54:07.110283,,,
U000775,pagado,complete_kyc,2024-02-15 05:51:52.950859,,,kyc_approved
U000775,pagado,first_transaction,2024-02-15 11:36:48.368162,28.91,False,
U000775,pagado,repeat_transaction,2024-02-16 16:28:57.399306,56.47,False,
U000775,pagado,repeat_transaction,2024-02-20 07:06:00.902278,46.43,False,
U000775,pagado,repeat_transaction,2024-02-24 19:25:56.478705,45.66,False,
U000775,pagado,repeat_transaction,2024-03-04 15:52:47.793998,48.76,False,
U000775,pagado,repeat_transaction,2024-03-08 06:06:10.244850,56.33,False,
U000775,pagado,repeat_transaction,2024-03-11 10:14:41.641051,8.37,False,
U000776,pagado,signup,2024-01-30 17:17:03.889080,,,
U000776,pagado,login,2024-01-31 21:17:57.181010,,,
U000777,referido,signup,2024-02-29 19:45:20.576000,,,
U000777,referido,login,2024-03-02 14:23:32.129722,,,
U000777,referido,view_service,2024-03-02 19:20:01.125516,,,
U000778,organico,signup,2024-03-11 01:45:37.300458,,,
U000778,organico,login,2024-03-12 16:27:05.668293,,,
U000778,organico,view_service,2024-03-13 07:06:40.015800,,,
U000779,pagado,signup,2024-02-02 04:43:29.103313,,,
U000779,pagado,login,2024-02-04 01:20:28.560188,,,
U000780,organico,signup,2024-01-14 09:00:12.236916,,,
U000780,organico,login,2024-01-14 19:53:33.491791,,,
U000780,organico,view_service,2024-01-15 07:22:51.524878,,,
U000781,referido,signup,2024-01-23 10:18:03.645477,,,
U000781,referido,login,2024-01-23 19:47:51.938809,,,
U000781,referido,view_service,2024-01-24 04:56:02.805760,,,
U000782,organico,signup,2024-02-14 18:47:07.465305,,,
U000782,organico,login,2024-02-16 04:28:46.153418,,,
U000782,organico,view_service,2024-02-16 07:17:51.736883,,,
U000782,organico,start_application,2024-02-18 03:39:47.411639,,,
U000782,organico,complete_kyc,2024-02-21 18:27:08.345378,,,kyc_approved
U000782,organico,first_transaction,2024-02-23 14:31:40.092729,28.36,False,
U000782,organico,repeat_transaction,2024-02-26 15:35:13.181823,7.96,False,
U000783,referido,signup,2024-03-13 22:54:13.629166,,,
U000783,referido,login,2024-03-15 09:29:00.571038,,,
U000784,organico,signup,2024-01-13 14:02:26.070798,,,
U000784,organico,login,2024-01-14 21:31:30.302465,,,
U000784,organico,view_service,2024-01-15 04:34:42.127320,,,
U000785,organico,signup,2024-01-13 02:10:34.406700,,,
U000785,organico,login,2024-01-14 01:59:00.006891,,,
U000785,organico,view_service,2024-01-14 10:34:56.952725,,,
U000786,organico,signup,2024-03-07 02:57:48.178618,,,
U000786,organico,login,2024-03-08 10:22:22.527679,,,
U000786,organico,view_service,2024-03-08 16:49:49.416872,,,
U000787,pagado,signup,2024-02-27 05:57:28.289433,,,
U000787,pagado,login,2024-02-29 04:48:19.108163,,,
U000787,pagado,view_service,2024-02-29 22:37:26.472715,,,
U000787,pagado,start_application,2024-03-02 01:29:55.896448,,,
U000787,pagado,complete_kyc,2024-03-05 07:57:47.240558,,,kyc_approved
U000788,pagado,signup,2024-02-29 22:41:30.401714,,,
U000788,pagado,login,2024-03-01 00:24:31.318016,,,
U000788,pagado,view_service,2024-03-01 09:39:35.029541,,,
U000789,organico,signup,2024-03-20 00:49:16.277911,,,
U000789,organico,login,2024-03-20 09:45:18.834765,,,
U000789,organico,view_service,2024-03-20 11:03:24.661898,,,
U000789,organico,start_application,2024-03-22 02:05:39.248222,,,
U000789,organico,complete_kyc,2024-03-23 11:48:34.448537,,,kyc_approved
U000789,organico,first_transaction,2024-03-25 06:41:32.573127,37.53,False,
U000790,pagado,signup,2024-02-24 22:38:40.872663,,,
U000790,pagado,login,2024-02-25 19:32:12.939859,,,
U000790,pagado,view_service,2024-02-26 13:03:06.817148,,,
U000791,organico,signup,2024-01-12 05:12:31.304608,,,
U000791,organico,login,2024-01-13 22:25:53.474770,,,
U000792,organico,signup,2024-02-23 02:27:38.836519,,,
U000792,organico,login,2024-02-23 20:49:28.662649,,,
U000792,organico,view_service,2024-02-24 19:01:12.946048,,,
U000792,organico,start_application,2024-02-24 20:12:43.020832,,,
U000792,organico,complete_kyc,2024-02-28 01:04:21.692825,,,kyc_rejected
U000793,organico,signup,2024-01-25 00:52:54.329814,,,
U000793,organico,login,2024-01-26 06:27:59.297479,,,
U000793,organico,view_service,2024-01-26 22:18:18.103210,,,
U000794,pagado,signup,2024-01-31 03:41:07.823967,,,
U000794,pagado,login,2024-02-01 00:51:25.780109,,,
U000794,pagado,view_service,2024-02-02 00:02:24.427303,,,
U000795,pagado,signup,2024-01-27 11:46:13.923152,,,
U000795,pagado,login,2024-01-27 20:28:59.309357,,,
U000796,organico,signup,2024-03-20 08:12:46.592570,,,
U000796,organico,login,2024-03-21 13:54:45.770621,,,
U000796,organico,view_service,2024-03-21 16:42:13.353277,,,
U000796,organico,start_application,2024-03-23 18:00:54.161106,,,
U000796,organico,complete_kyc,2024-03-27 04:41:58.222536,,,kyc_approved
U000796,organico,first_transaction,2024-03-28 15:09:39.383772,36.48,False,
U000797,organico,signup,2024-01-25 20:21:45.608773,,,
U000797,organico,login,2024-01-27 06:52:12.588377,,,
U000797,organico,view_service,2024-01-27 15:17:46.278846,,,
U000797,organico,start_application,2024-01-28 23:18:22.753990,,,
U000797,organico,complete_kyc,2024-01-31 00:36:36.764884,,,kyc_approved
U000797,organico,first_transaction,2024-01-31 18:29:53.973254,76.09,False,
U000797,organico,repeat_transaction,2024-02-05 14:37:01.190066,84.04,False,
U000797,organico,repeat_transaction,2024-02-06 19:57:03.712304,42.18,False,
U000797,organico,repeat_transaction,2024-02-11 01:46:22.841599,25.78,False,
U000797,organico,repeat_transaction,2024-02-20 03:36:35.036267,51.4,False,
U000797,organico,repeat_transaction,2024-02-29 15:11:07.134845,25.29,False,
U000797,organico,repeat_transaction,2024-03-01 21:54:55.133268,36.56,False,
U000797,organico,repeat_transaction,2024-03-05 12:44:37.692641,72.99,False,
U000797,organico,repeat_transaction,2024-03-11 20:26:56.145915,24.77,False,
U000797,organico,repeat_transaction,2024-03-14 18:07:42.719825,64.33,False,
U000797,organico,repeat_transaction,2024-03-22 04:44:03.893716,58.8,False,
U000797,organico,repeat_transaction,2024-03-30 05:57:47.948084,18.76,False,
U000798,referido,signup,2024-02-05 16:16:41.542081,,,
U000798,referido,login,2024-02-07 04:54:26.327112,,,
U000798,referido,view_service,2024-02-08 03:50:01.890597,,,
U000799,referido,signup,2024-02-22 21:12:59.985237,,,
U000799,referido,login,2024-02-23 23:07:59.520917,,,
U000799,referido,view_service,2024-02-24 20:13:22.032364,,,
U000800,pagado,signup,2024-03-01 20:21:18.804715,,,
U000800,pagado,login,2024-03-03 00:00:33.834552,,,
U000801,organico,signup,2024-03-14 21:18:44.115375,,,
U000801,organico,login,2024-03-16 19:59:24.228438,,,
U000801,organico,view_service,2024-03-17 06:41:52.773893,,,
U000802,organico,signup,2024-01-09 17:34:53.492579,,,
U000802,organico,login,2024-01-10 16:52:21.097918,,,
U000802,organico,view_service,2024-01-11 11:45:16.241017,,,
U000802,organico,start_application,2024-01-13 23:22:29.455687,,,
U000802,organico,complete_kyc,2024-01-17 22:06:32.376723,,,kyc_rejected
U000803,organico,signup,2024-02-26 07:04:45.039454,,,
U000803,organico,login,2024-02-27 02:44:47.260646,,,
U000803,organico,view_service,2024-02-27 06:21:02.185783,,,
U000804,referido,signup,2024-01-17 10:16:20.108014,,,
U000804,referido,login,2024-01-18 08:52:42.812749,,,
U000804,referido,view_service,2024-01-19 05:45:07.550041,,,
U000805,organico,signup,2024-01-17 02:19:59.988058,,,
U000805,organico,login,2024-01-17 21:01:26.388855,,,
U000805,organico,view_service,2024-01-18 00:07:35.385433,,,
U000806,organico,signup,2024-02-01 21:45:13.027714,,,
U000806,organico,login,2024-02-02 01:23:10.916207,,,
U000807,referido,signup,2024-03-08 17:36:22.142007,,,
U000807,referido,login,2024-03-09 18:06:18.592128,,,
U000807,referido,view_service,2024-03-09 18:20:29.706638,,,
U000808,pagado,signup,2024-02-12 03:18:32.906187,,,
U000808,pagado,login,2024-02-12 16:47:15.326900,,,
U000809,organico,signup,2024-02-15 10:40:22.075895,,,
U000809,organico,login,2024-02-16 11:07:00.893429,,,
U000810,organico,signup,2024-02-06 07:45:41.534447,,,
U000810,organico,login,2024-02-08 05:07:46.414969,,,
U000811,pagado,signup,2024-01-30 15:22:11.500635,,,
U000811,pagado,login,2024-01-31 14:46:46.965139,,,
U000811,pagado,view_service,2024-01-31 18:53:05.802080,,,
U000812,organico,signup,2024-02-25 15:52:28.064348,,,
U000812,organico,login,2024-02-25 20:34:18.167772,,,
U000812,organico,view_service,2024-02-26 08:48:18.124079,,,
U000812,organico,start_application,2024-02-28 03:55:45.790195,,,
U000812,organico,complete_kyc,2024-02-28 08:13:30.134926,,,kyc_rejected
U000813,pagado,signup,2024-02-09 19:55:16.766931,,,
U000813,pagado,login,2024-02-11 15:59:35.857999,,,
U000813,pagado,view_service,2024-02-12 14:03:27.874054,,,
U000813,pagado,start_application,2024-02-15 06:04:05.510322,,,
U000813,pagado,complete_kyc,2024-02-17 05:40:26.768460,,,kyc_approved
U000813,pagado,first_transaction,2024-02-17 19:06:43.238105,72.37,False,
U000814,pagado,signup,2024-03-09 04:58:41.084128,,,
U000814,pagado,login,2024-03-09 21:08:26.624701,,,
U000814,pagado,view_service,2024-03-10 14:48:23.309558,,,
U000815,organico,signup,2024-03-04 19:21:34.927548,,,
U000815,organico,login,2024-03-06 05:14:03.007232,,,
U000815,organico,view_service,2024-03-06 09:50:39.181163,,,
U000816,pagado,signup,2024-02-28 07:06:53.644593,,,
U000816,pagado,login,2024-02-29 11:18:02.695864,,,
U000817,organico,signup,2024-01-19 08:04:04.525175,,,
U000817,organico,login,2024-01-19 12:25:01.972175,,,
U000817,organico,view_service,2024-01-20 05:47:23.484333,,,
U000817,organico,start_application,2024-01-21 13:07:02.557711,,,
U000817,organico,complete_kyc,2024-01-23 12:28:42.175734,,,kyc_approved
U000817,organico,first_transaction,2024-01-23 14:26:15.042870,59.68,False,
U000817,organico,repeat_transaction,2024-01-29 20:33:34.870933,39.3,False,
U000817,organico,repeat_transaction,2024-02-04 05:09:14.500676,21.46,False,
U000817,organico,repeat_transaction,2024-02-06 20:02:52.527226,20.06,False,
U000817,organico,repeat_transaction,2024-02-09 22:08:12.786335,25.12,False,
U000817,organico,repeat_transaction,2024-02-15 06:54:35.403788,53.51,False,
U000817,organico,repeat_transaction,2024-02-19 19:37:37.943234,18.75,False,
U000817,organico,repeat_transaction,2024-02-25 03:30:51.702503,49.71,False,
U000817,organico,repeat_transaction,2024-02-27 03:47:08.609160,15.34,False,
U000817,organico,repeat_transaction,2024-03-05 22:51:26.361641,31.73,False,
U000817,organico,repeat_transaction,2024-03-15 16:14:22.364064,39.52,False,
U000817,organico,repeat_transaction,2024-03-22 15:19:18.748476,202.67,False,
U000818,organico,signup,2024-01-30 19:33:42.238056,,,
U000818,organico,login,2024-02-01 08:43:15.924425,,,
U000818,organico,view_service,2024-02-02 04:02:38.995749,,,
U000819,organico,signup,2024-01-23 10:16:48.047023,,,
U000819,organico,login,2024-01-24 23:52:38.889143,,,
U000819,organico,view_service,2024-01-25 18:24:43.369418,,,
U000819,organico,start_application,2024-01-26 17:20:55.705259,,,
U000819,organico,complete_kyc,2024-01-28 07:13:31.597060,,,kyc_approved
U000819,organico,first_transaction,2024-01-30 03:01:40.460881,13.96,False,
U000820,organico,signup,2024-03-15 23:25:02.489304,,,
U000820,organico,login,2024-03-16 07:29:39.809376,,,
U000820,organico,view_service,2024-03-16 22:31:12.011876,,,
U000821,pagado,signup,2024-02-01 06:38:12.804732,,,
U000821,pagado,login,2024-02-02 21:10:20.881384,,,
U000821,pagado,view_service,2024-02-03 14:06:02.746874,,,
U000822,pagado,signup,2024-02-21 09:58:11.313518,,,
U000822,pagado,login,2024-02-21 19:34:30.275051,,,
U000822,pagado,view_service,2024-02-22 08:27:18.226594,,,
U000823,organico,signup,2024-03-15 00:37:55.716098,,,
U000823,organico,login,2024-03-16 11:51:31.891319,,,
U000824,organico,signup,2024-01-04 17:49:47.319187,,,
U000824,organico,login,2024-01-05 17:09:23.465853,,,
U000824,organico,view_service,2024-01-06 00:25:35.901911,,,
U000824,organico,start_application,2024-01-08 08:03:46.929433,,,
U000824,organico,complete_kyc,2024-01-09 08:10:51.673826,,,kyc_approved
U000824,organico,first_transaction,2024-01-10 21:50:13.878609,102.56,False,
U000824,organico,repeat_transaction,2024-01-19 19:11:14.868385,40.65,False,
U000824,organico,repeat_transaction,2024-01-21 11:43:02.327333,48.8,False,
U000824,organico,repeat_transaction,2024-01-28 19:40:15.562078,39.76,False,
U000824,organico,repeat_transaction,2024-01-30 00:01:27.451087,49.96,False,
U000824,organico,repeat_transaction,2024-02-04 21:01:51.779867,32.87,False,
U000824,organico,repeat_transaction,2024-02-06 17:40:16.649896,101.27,False,
U000824,organico,repeat_transaction,2024-02-11 06:09:14.594361,26.59,False,
U000824,organico,repeat_transaction,2024-02-19 23:45:48.653444,80.85,False,
U000824,organico,repeat_transaction,2024-02-24 19:35:47.399136,23.31,False,
U000824,organico,repeat_transaction,2024-02-28 12:51:42.331506,35.09,False,
U000824,organico,repeat_transaction,2024-03-01 10:23:32.891976,17.28,False,
U000824,organico,repeat_transaction,2024-03-07 14:51:06.930824,50.33,False,
U000825,organico,signup,2024-01-22 09:49:05.969669,,,
U000825,organico,login,2024-01-23 19:35:10.504206,,,
U000825,organico,view_service,2024-01-24 04:47:41.750930,,,
U000826,pagado,signup,2024-03-28 09:27:09.931271,,,
U000826,pagado,login,2024-03-29 13:13:59.470231,,,
U000826,pagado,view_service,2024-03-30 07:45:12.833623,,,
U000827,organico,signup,2024-01-12 02:46:59.848085,,,
U000827,organico,login,2024-01-12 06:53:21.788361,,,
U000827,organico,view_service,2024-01-12 11:54:48.114777,,,
U000828,pagado,signup,2024-01-09 22:52:35.189325,,,
U000828,pagado,login,2024-01-11 15:11:44.436933,,,
U000829,organico,signup,2024-02-15 19:40:00.941415,,,
U000829,organico,login,2024-02-15 21:30:56.675801,,,
U000829,organico,view_service,2024-02-16 11:54:19.184187,,,
U000830,organico,signup,2024-02-16 22:37:43.730865,,,
U000830,organico,login,2024-02-17 21:51:51.618613,,,
U000830,organico,view_service,2024-02-18 15:37:47.258579,,,
U000831,referido,signup,2024-02-09 09:22:35.336078,,,
U000831,referido,login,2024-02-10 10:22:53.620411,,,
U000831,referido,view_service,2024-02-10 15:09:30.655901,,,
U000832,organico,signup,2024-03-22 04:34:13.974947,,,
U000832,organico,login,2024-03-22 11:22:12.362641,,,
U000833,organico,signup,2024-01-02 22:49:13.491804,,,
U000833,organico,login,2024-01-04 17:04:59.696430,,,
U000833,organico,view_service,2024-01-05 00:51:15.829656,,,
U000834,pagado,signup,2024-01-17 05:24:26.551590,,,
U000834,pagado,login,2024-01-19 03:06:28.632019,,,
U000834,pagado,view_service,2024-01-19 17:38:10.155193,,,
U000835,organico,signup,2024-02-01 11:06:18.123552,,,
U000835,organico,login,2024-02-01 19:04:19.360648,,,
U000835,organico,view_service,2024-02-02 06:28:16.468178,,,
U000835,organico,start_application,2024-02-02 19:27:27.269381,,,
U000835,organico,complete_kyc,2024-02-04 16:53:22.912801,,,kyc_rejected
U000836,organico,signup,2024-03-05 07:56:45.702872,,,
U000836,organico,login,2024-03-05 12:34:58.282895,,,
U000836,organico,view_service,2024-03-06 02:52:12.146523,,,
U000836,organico,start_application,2024-03-08 00:43:23.305317,,,
U000836,organico,complete_kyc,2024-03-11 13:34:56.692041,,,kyc_approved
U000836,organico,first_transaction,2024-03-11 22:54:35.648182,100.64,False,
U000837,organico,signup,2024-03-08 00:09:09.075528,,,
U000837,organico,login,2024-03-09 03:07:47.279875,,,
U000837,organico,view_service,2024-03-09 08:01:54.426869,,,
U000838,organico,signup,2024-02-06 00:58:48.762344,,,
U000838,organico,login,2024-02-07 23:22:59.421131,,,
U000838,organico,view_service,2024-02-08 14:11:01.214860,,,
U000839,organico,signup,2024-01-02 11:19:58.230846,,,
U000839,organico,login,2024-01-03 16:53:15.672696,,,
U000839,organico,view_service,2024-01-04 04:19:30.178807,,,
U000839,organico,start_application,2024-01-04 10:01:04.676753,,,
U000839,organico,complete_kyc,2024-01-08 07:08:16.380158,,,kyc_approved
U000839,organico,first_transaction,2024-01-09 03:36:53.345660,34.67,False,
U000839,organico,repeat_transaction,2024-01-11 04:57:03.101212,31.89,False,
U000839,organico,repeat_transaction,2024-01-15 14:26:59.008568,16.77,False,
U000839,organico,repeat_transaction,2024-01-20 20:56:13.102579,31.17,False,
